event_id,visit_type,name,remarks
3646,secretary,John Forbes Kerry,meet prime minister lee hsien loung foreign minister k shanmugan deliver address singapore management university
3647,secretary,John Forbes Kerry,attend asean regional forum
3648,secretary,John Forbes Kerry,meet deputy prime ministerforeign minister pham binh minh commemorate anniversary establishment diplomatic relations
3649,secretary,John Forbes Kerry,formally inaugurate us embassy meet foreign minister bruno eduardo rodrigues parilla
3650,secretary,John Forbes Kerry,meet foreign secretary philip hammond uae foreign minister abdullah bin zayed
3651,secretary,John Forbes Kerry,meet foreign minister frankwalter steinmeier
3652,secretary,John Forbes Kerry,attend second ocean conference
3653,secretary,John Forbes Kerry,meet president michel martelly
3654,secretary,John Forbes Kerry,commemorate world food day visit usa pavilion malan expo meet foreign minister paolo gentiloni
3655,secretary,John Forbes Kerry,address unesco executive board
3656,secretary,John Forbes Kerry,meet king felipe vi president mariano rajoy foreign minister jose manuel garciamargallo
3657,secretary,John Forbes Kerry,meet foreign minister frankwalter steinmeier israeli prime minister benjamin netanyahu eu high representative federica mogherini
3658,secretary,John Forbes Kerry,meet quartet representatives foreign minister russia turkey saudi arabia
3659,secretary,John Forbes Kerry,meet king salman foreign minister adel aljubeir crown prince mohammed bin nayef deputy crown prince mohammed bin salman
3660,secretary,John Forbes Kerry,meet austrian foreign minister sebastian kurz un special envoy syria steffan de mistura foreign minister iran russia saudi arabia turkey attend meet syria
3661,secretary,John Forbes Kerry,attend dedication new embassy compound meet president almazbek atambaev foreign minister erlan abdyldaev address american university central asia
3662,secretary,John Forbes Kerry,meet president islam karimov foreign minister kazakhstan kyryzstan tajikistan turkmenistan uzbekistan
3663,secretary,John Forbes Kerry,meet president nursultan nazarbayev attend fourth us kazakhstan strategic partnership dialogue
3664,secretary,John Forbes Kerry,meet president emomali rahmon
3665,secretary,John Forbes Kerry,meet president gurbanguly berdimuhamedow
3666,secretary,John Forbes Kerry,meet foreign secretary philip hammond
3667,secretary,John Forbes Kerry,attend ustunisia strategic dialogue plenary
3668,secretary,John Forbes Kerry,meet foreign minister saudi arabia turkey russia iran un special envoy syria steffan de mistura attend meet syria
3669,secretary,John Forbes Kerry,attend leadership summit
3670,secretary,John Forbes Kerry,meet president francois hollande foreign minister laurent fabius
3671,secretary,John Forbes Kerry,meet crown prince mohammed bin zayed foreign minister unite arab emirates saudi arabia
3672,secretary,John Forbes Kerry,meet president reuven rivlin prime minister benjamin netanyahu opposition leader yitzhak herzog
3673,secretary,John Forbes Kerry,meet president mahmoud abbas
3674,secretary,John Forbes Kerry,attend un climate change summit meet egyptian foreign minister sameh shoukry
3675,secretary,John Forbes Kerry,attend nato foreign minister meet
3676,secretary,John Forbes Kerry,meet president isa mustafa
3677,secretary,John Forbes Kerry,attend osce ministerial meet meet osce minsk group cochair countries meet prime minister aleksandar vucic ukrainian foreign minister pavlo klimkin
3678,secretary,John Forbes Kerry,meet president nicos anastasiades foreign minister ioannis kasoulides turkish cypriot leader mustafa akinci un special adviser espen barth eide
3679,secretary,John Forbes Kerry,meet prime minister alexis tsipras foreign minister nikos kotzias visit migrants volunteer
3680,secretary,John Forbes Kerry,attend un climate change summit
3681,secretary,John Forbes Kerry,attend ministerial meet libya
3682,secretary,John Forbes Kerry,attend ministerial meet syria
3683,secretary,John Forbes Kerry,meet president vladimir putin foreign minister sergey lavrov
3684,secretary,John Forbes Kerry,discuss syrian crisis saudi foreign ministe adel aljubeir
3685,secretary,John Forbes Kerry,discuss joint comprehensive plan action iranian foreign minister javad zarif eu high representative federica mogherini
3686,secretary,John Forbes Kerry,discuss syrian ukrainian crises russian foreign minister sergei lavrov attend world economic forum annual meet
3687,secretary,John Forbes Kerry,meet foreign minister adel aljubeir members syrian oppositions high negotiations committee foreign minister gulf cooperation council state
3688,secretary,John Forbes Kerry,meet prime minister thongsing thammavong foreign minister thongloun sisoulith address yseali interaction event
3689,secretary,John Forbes Kerry,meet prime minister hun sen foreign minister hor namhong
3690,secretary,John Forbes Kerry,meet president xi jinping foreign minister wang li state councilor jang jiechi
3691,secretary,John Forbes Kerry,attend north american foreign ministerial meet
3692,secretary,John Forbes Kerry,attend ministerial meet small group global coalition counter isil
3693,secretary,John Forbes Kerry,attend fourth syria donors conference
3694,secretary,John Forbes Kerry,attend munich security conference international syria support group meet
3695,secretary,John Forbes Kerry,meet prime minister edi rama
3696,secretary,John Forbes Kerry,meet foreign secretary philip hammond
3697,secretary,John Forbes Kerry,meet king abdullah ii foreign minister nasser judeh palestinian authority president mahmoud abbas
3698,secretary,John Forbes Kerry,meet king salman bin abdulaziz alsaud crown prince mohammed bin nayef deputy crown prince mohammad bin salman alsaud foreign minister adel aljubeir
3699,secretary,John Forbes Kerry,meet foreign minister france germany italy unite kingdom eu high representative mogherini
3700,secretary,John Forbes Kerry,accompany president obama
3701,secretary,John Forbes Kerry,meet president vladimir putin foreign minister sergei lavrov
3702,secretary,John Forbes Kerry,meet belgian eu officials express condolences follow march terrorist attack
3703,secretary,John Forbes Kerry,attend ministerial meet gulf cooperation council
3704,secretary,John Forbes Kerry,meet prime minister haider alabadi foreign minister ibrahim aljaafari council representatives speaker saleem al jabouri kurdish regional government prime minister nechrivan barzani
3705,secretary,John Forbes Kerry,attend third meet usafghanistan bilateral commission
3706,secretary,John Forbes Kerry,attend ministerial meet
3707,secretary,John Forbes Kerry,meet president abdel fattah alsisi foreign minister sameh shoukry
3708,secretary,John Forbes Kerry,attend gulf cooperation council summit meet president obama
3709,secretary,John Forbes Kerry,discuss syrian conflict jordanian foreign minister nasser judeh saudi arabian foreign minister adel aljubeir un special envoy staffan de mistura
3710,secretary,John Forbes Kerry,meet foreign minister jeanmarc ayrault
3711,secretary,John Forbes Kerry,attend anticorruption summit address oxford union
3712,secretary,John Forbes Kerry,meet king salman bin abdulaziz alsaud crown prince mohammed bin nayef deputy crown prince mohammad bin salman alsaud
3713,secretary,John Forbes Kerry,cohosted meet libya international syria support group cohosted meet presidents armenia azerbaijan nagorno karabakh conflict
3714,secretary,John Forbes Kerry,meet president abdel fattah alsisi
3715,secretary,John Forbes Kerry,attend nato ministerial meet
3716,secretary,John Forbes Kerry,meet foreign minister daw aung san suu kyi
3717,secretary,John Forbes Kerry,accompany president obama
3718,secretary,John Forbes Kerry,attend frenchhosted ministerial meet middle east peace discuss counterisil coalition efforts foreign minister jeanmarc ayrault
3719,secretary,John Forbes Kerry,meet foreign minister lundeg purevsuren
3720,secretary,John Forbes Kerry,treasury secretary jacob j lew attend uschina strategic economic dialogue also attend annual uschina consultation peopletopeople exchange
3721,secretary,John Forbes Kerry,meet crown prince mohammed bin zayed senior officials
3722,secretary,John Forbes Kerry,attend oas general assembly
3723,secretary,John Forbes Kerry,attend oslo forum visit arctic researchers svalbard
3724,secretary,John Forbes Kerry,meet prime minister lars lokke rasmussen foreign minister kristian jensen
3725,secretary,John Forbes Kerry,meet foreign minister vittus qujaukitsoq foreign minister jensen
3726,secretary,John Forbes Kerry,meet foreign minister paolo gentiloni israeli prime minister benjamin netanyahu
3727,secretary,John Forbes Kerry,meet eu high representative federica mogherini nato secretary general jens stoltenberg
3728,secretary,John Forbes Kerry,meet foreign secretary philip hammond
3729,secretary,John Forbes Kerry,attend north american leaders summit president obama
3730,secretary,John Forbes Kerry,meet president giorgi margvelashvili prime minister giorgi kirivikashvili cochaired meet usgeorgia strategic partnership commission
3731,secretary,John Forbes Kerry,meet president petro porochenko prime minister volodymyr groysman
3732,secretary,John Forbes Kerry,accompany president obama nato summit meet
3733,secretary,John Forbes Kerry,attend bastille day celebrations
3734,secretary,John Forbes Kerry,meet president vladimir putin foreign minister sergei lavrov
3735,secretary,John Forbes Kerry,meet deputy prime ministerforeign minister jean asselborn
3736,secretary,John Forbes Kerry,meet eu member state foreign minister eu high representative mogherini
3737,secretary,John Forbes Kerry,meet foreign secretary boris johnson un special envoy de mistura
